Entity,Code,Year,Life,population,Continent,flag
Sudan,SDN,1997,57.374,25413912,Africa,sudan.png
Sudan,SDN,1998,57.73,26015518,Africa,sudan.png
Sudan,SDN,1999,58.096,26626512,Africa,sudan.png
Sudan,SDN,2000,58.472,27275019,Africa,sudan.png
Sudan,SDN,2001,58.859,27971077,Africa,sudan.png
Sudan,SDN,2002,59.258,28704786,Africa,sudan.png
Sudan,SDN,2003,59.67,29460517,Africa,sudan.png
Sudan,SDN,2004,60.092,30214189,Africa,sudan.png
Sudan,SDN,2005,60.525,30949514,Africa,sudan.png
Sudan,SDN,2006,60.969,31661824,Africa,sudan.png
Sudan,SDN,2007,61.422,32360619,Africa,sudan.png
Sudan,SDN,2008,61.879,33060843,Africa,sudan.png
Sudan,SDN,2009,62.33,33783779,Africa,sudan.png
Sudan,SDN,2010,62.764,34545014,Africa,sudan.png
Sudan,SDN,2011,63.171,35349676,Africa,sudan.png
Sudan,SDN,2012,63.542,36193781,Africa,sudan.png
Sudan,SDN,2013,63.875,37072555,Africa,sudan.png
Sudan,SDN,2014,64.169,37977657,Africa,sudan.png
Sudan,SDN,2015,64.429,38902948,Africa,sudan.png
Sudan,SDN,2016,64.663,39847433,Africa,sudan.png
Sudan,SDN,2017,64.881,40813398,Africa,sudan.png
Sudan,SDN,2018,65.095,41801532,Africa,sudan.png
Sudan,SDN,2019,65.311,42813237,Africa,sudan.png
Sudan,SDN,2020,65.53,43849269,Africa,sudan.png
Tanzania,TZA,1970,46.784,13535487,Africa,tanzania.png
Tanzania,TZA,1971,47.188,13971698,Africa,tanzania.png
Tanzania,TZA,1972,47.609,14428340,Africa,tanzania.png
Tanzania,TZA,1973,48.04,14902271,Africa,tanzania.png
Tanzania,TZA,1974,48.472,15388933,Africa,tanzania.png
Tanzania,TZA,1975,48.887,15885228,Africa,tanzania.png
Tanzania,TZA,1976,49.269,16390161,Africa,tanzania.png
Tanzania,TZA,1977,49.606,16905222,Africa,tanzania.png
Tanzania,TZA,1978,49.889,17432756,Africa,tanzania.png
Tanzania,TZA,1979,50.115,17976219,Africa,tanzania.png
Tanzania,TZA,1980,50.288,18538263,Africa,tanzania.png
Tanzania,TZA,1981,50.421,19120683,Africa,tanzania.png
Tanzania,TZA,1982,50.526,19723317,Africa,tanzania.png
Tanzania,TZA,1983,50.613,20344550,Africa,tanzania.png
Tanzania,TZA,1984,50.683,20981775,Africa,tanzania.png
Tanzania,TZA,1985,50.726,21633799,Africa,tanzania.png
Tanzania,TZA,1986,50.725,22296282,Africa,tanzania.png
Tanzania,TZA,1987,50.671,22971208,Africa,tanzania.png
Tanzania,TZA,1988,50.561,23670807,Africa,tanzania.png
Tanzania,TZA,1989,50.403,24411744,Africa,tanzania.png
Tanzania,TZA,1990,50.206,25203848,Africa,tanzania.png
Tanzania,TZA,1991,49.978,26056605,Africa,tanzania.png
Tanzania,TZA,1992,49.743,26961204,Africa,tanzania.png
Tanzania,TZA,1993,49.529,27887204,Africa,tanzania.png
Tanzania,TZA,1994,49.365,28792649,Africa,tanzania.png
Tanzania,TZA,1995,49.287,29649128,Africa,tanzania.png
Tanzania,TZA,1996,49.329,30444523,Africa,tanzania.png
Tanzania,TZA,1997,49.503,31192853,Africa,tanzania.png
Tanzania,TZA,1998,49.809,31924201,Africa,tanzania.png
Tanzania,TZA,1999,50.248,32682240,Africa,tanzania.png
Tanzania,TZA,2000,50.801,33499177,Africa,tanzania.png
Tanzania,TZA,2001,51.444,34385849,Africa,tanzania.png
Tanzania,TZA,2002,52.142,35334790,Africa,tanzania.png
Tanzania,TZA,2003,52.866,36337778,Africa,tanzania.png
Tanzania,TZA,2004,53.602,37379766,Africa,tanzania.png
Tanzania,TZA,2005,54.349,38450323,Africa,tanzania.png
Tanzania,TZA,2006,55.119,39548666,Africa,tanzania.png
Tanzania,TZA,2007,55.926,40681416,Africa,tanzania.png
Tanzania,TZA,2008,56.777,41853944,Africa,tanzania.png
Tanzania,TZA,2009,57.666,43073830,Africa,tanzania.png
Tanzania,TZA,2010,58.584,44346532,Africa,tanzania.png
Tanzania,TZA,2011,59.525,45673520,Africa,tanzania.png
Tanzania,TZA,2012,60.47,47053033,Africa,tanzania.png
Tanzania,TZA,2013,61.398,48483132,Africa,tanzania.png
Tanzania,TZA,2014,62.288,49960563,Africa,tanzania.png
Tanzania,TZA,2015,63.111,51482638,Africa,tanzania.png
Tanzania,TZA,2016,63.844,53049231,Africa,tanzania.png
Tanzania,TZA,2017,64.479,54660345,Africa,tanzania.png
Tanzania,TZA,2018,65.015,56313444,Africa,tanzania.png
Tanzania,TZA,2019,65.456,58005461,Africa,tanzania.png
Tanzania,TZA,2020,65.815,59734213,Africa,tanzania.png
Tunisia,TUN,1970,51.145,5063805,Africa,tunisia.png
Tunisia,TUN,1971,52.299,5176290,Africa,tunisia.png
Tunisia,TUN,1972,53.452,5291335,Africa,tunisia.png
Tunisia,TUN,1973,54.59,5409338,Africa,tunisia.png
Tunisia,TUN,1974,55.704,5530978,Africa,tunisia.png
Tunisia,TUN,1975,56.794,5656912,Africa,tunisia.png
Tunisia,TUN,1976,57.866,5786482,Africa,tunisia.png
Tunisia,TUN,1977,58.928,5919958,Africa,tunisia.png
Tunisia,TUN,1978,59.979,6060158,Africa,tunisia.png
Tunisia,TUN,1979,61.01,6210756,Africa,tunisia.png
Tunisia,TUN,1980,61.999,6374040,Africa,tunisia.png
Tunisia,TUN,1981,62.924,6551232,Africa,tunisia.png
Tunisia,TUN,1982,63.769,6740520,Africa,tunisia.png
Tunisia,TUN,1983,64.53,6937332,Africa,tunisia.png
Tunisia,TUN,1984,65.211,7135265,Africa,tunisia.png
Tunisia,TUN,1985,65.831,7329590,Africa,tunisia.png
Tunisia,TUN,1986,66.414,7517854,Africa,tunisia.png
Tunisia,TUN,1987,66.989,7700733,Africa,tunisia.png
Tunisia,TUN,1988,67.574,7880333,Africa,tunisia.png
Tunisia,TUN,1989,68.176,8060211,Africa,tunisia.png
Tunisia,TUN,1990,68.792,8242509,Africa,tunisia.png
Tunisia,TUN,1991,69.407,8427851,Africa,tunisia.png
Tunisia,TUN,1992,70.001,8613855,Africa,tunisia.png
Tunisia,TUN,1993,70.555,8795934,Africa,tunisia.png
Tunisia,TUN,1994,71.062,8967916,Africa,tunisia.png
Tunisia,TUN,1995,71.517,9125400,Africa,tunisia.png
Tunisia,TUN,1996,71.921,9267335,Africa,tunisia.png
Tunisia,TUN,1997,72.282,9395119,Africa,tunisia.png
Tunisia,TUN,1998,72.608,9509862,Africa,tunisia.png
Tunisia,TUN,1999,72.904,9613587,Africa,tunisia.png
Tunisia,TUN,2000,73.172,9708347,Africa,tunisia.png
Tunisia,TUN,2001,73.415,9793915,Africa,tunisia.png
Tunisia,TUN,2002,73.638,9871261,Africa,tunisia.png
Tunisia,TUN,2003,73.842,9945282,Africa,tunisia.png
Tunisia,TUN,2004,74.034,10022278,Africa,tunisia.png
Tunisia,TUN,2005,74.217,10106778,Africa,tunisia.png
Tunisia,TUN,2006,74.391,10201211,Africa,tunisia.png
Tunisia,TUN,2007,74.558,10304729,Africa,tunisia.png
Tunisia,TUN,2008,74.72,10414425,Africa,tunisia.png
Tunisia,TUN,2009,74.88,10525691,Africa,tunisia.png
Tunisia,TUN,2010,75.041,10635245,Africa,tunisia.png
Tunisia,TUN,2011,75.206,10741872,Africa,tunisia.png
Tunisia,TUN,2012,75.376,10846993,Africa,tunisia.png
Tunisia,TUN,2013,75.552,10952949,Africa,tunisia.png
Tunisia,TUN,2014,75.734,11063195,Africa,tunisia.png
Tunisia,TUN,2015,75.922,11179951,Africa,tunisia.png
Tunisia,TUN,2016,76.115,11303942,Africa,tunisia.png
Tunisia,TUN,2017,76.31,11433438,Africa,tunisia.png
Tunisia,TUN,2018,76.505,11565203,Africa,tunisia.png
Tunisia,TUN,2019,76.699,11694721,Africa,tunisia.png
Tunisia,TUN,2020,76.891,11818618,Africa,tunisia.png
Uganda,UGA,1970,49.251,9405606,Africa,uganda.png
Uganda,UGA,1971,49.43,9671856,Africa,uganda.png
Uganda,UGA,1972,49.558,9929644,Africa,uganda.png
Uganda,UGA,1973,49.65,10186452,Africa,uganda.png
Uganda,UGA,1974,49.715,10453029,Africa,uganda.png
Uganda,UGA,1975,49.769,10737403,Africa,uganda.png
Uganda,UGA,1976,49.826,11042975,Africa,uganda.png
Uganda,UGA,1977,49.886,11368618,Africa,uganda.png
Uganda,UGA,1978,49.943,11712540,Africa,uganda.png
Uganda,UGA,1979,49.988,12071140,Africa,uganda.png
Uganda,UGA,1980,50,12442333,Africa,uganda.png
Uganda,UGA,1981,49.955,12825084,Africa,uganda.png
Uganda,UGA,1982,49.831,13221991,Africa,uganda.png
Uganda,UGA,1983,49.615,13638729,Africa,uganda.png
Uganda,UGA,1984,49.304,14082870,Africa,uganda.png
Uganda,UGA,1985,48.892,14559357,Africa,uganda.png
Uganda,UGA,1986,48.378,15070319,Africa,uganda.png
Uganda,UGA,1987,47.784,15612754,Africa,uganda.png
Uganda,UGA,1988,47.145,16180129,Africa,uganda.png
Uganda,UGA,1989,46.492,16763041,Africa,uganda.png
Uganda,UGA,1990,45.853,17354395,Africa,uganda.png
Uganda,UGA,1991,45.252,17953534,Africa,uganda.png
Uganda,UGA,1992,44.715,18561668,Africa,uganda.png
Uganda,UGA,1993,44.272,19175986,Africa,uganda.png
Uganda,UGA,1994,43.961,19793541,Africa,uganda.png
Uganda,UGA,1995,43.824,20413157,Africa,uganda.png
Uganda,UGA,1996,43.899,21032817,Africa,uganda.png
Uganda,UGA,1997,44.19,21655392,Africa,uganda.png
Uganda,UGA,1998,44.685,22290787,Africa,uganda.png
Uganda,UGA,1999,45.373,22952406,Africa,uganda.png
Uganda,UGA,2000,46.229,23650159,Africa,uganda.png
Uganda,UGA,2001,47.22,24388974,Africa,uganda.png
Uganda,UGA,2002,48.299,25167261,Africa,uganda.png
Uganda,UGA,2003,49.421,25980547,Africa,uganda.png
Uganda,UGA,2004,50.554,26821300,Africa,uganda.png
Uganda,UGA,2005,51.676,27684590,Africa,uganda.png
Uganda,UGA,2006,52.784,28571475,Africa,uganda.png
Uganda,UGA,2007,53.887,29486335,Africa,uganda.png
Uganda,UGA,2008,54.984,30431734,Africa,uganda.png
Uganda,UGA,2009,56.06,31411096,Africa,uganda.png
Uganda,UGA,2010,57.099,32428164,Africa,uganda.png
Uganda,UGA,2011,58.087,33476771,Africa,uganda.png
Uganda,UGA,2012,59.017,34558700,Africa,uganda.png
Uganda,UGA,2013,59.881,35694519,Africa,uganda.png
Uganda,UGA,2014,60.669,36911530,Africa,uganda.png
Uganda,UGA,2015,61.373,38225447,Africa,uganda.png
Uganda,UGA,2016,61.986,39649173,Africa,uganda.png
Uganda,UGA,2017,62.516,41166588,Africa,uganda.png
Uganda,UGA,2018,62.973,42729032,Africa,uganda.png
Uganda,UGA,2019,63.368,44269587,Africa,uganda.png
Uganda,UGA,2020,63.713,45741000,Africa,uganda.png
Zambia,ZMB,1970,50.114,4179062,Africa,zambia.png
Zambia,ZMB,1971,50.542,4319226,Africa,zambia.png
Zambia,ZMB,1972,50.961,4466170,Africa,zambia.png
Zambia,ZMB,1973,51.351,4619549,Africa,zambia.png
Zambia,ZMB,1974,51.7,4778716,Africa,zambia.png
Zambia,ZMB,1975,51.999,4943279,Africa,zambia.png
Zambia,ZMB,1976,52.247,5112823,Africa,zambia.png
Zambia,ZMB,1977,52.449,5287544,Africa,zambia.png
Zambia,ZMB,1978,52.607,5468259,Africa,zambia.png
Zambia,ZMB,1979,52.722,5656145,Africa,zambia.png
Zambia,ZMB,1980,52.802,5851818,Africa,zambia.png
Zambia,ZMB,1981,52.863,6055361,Africa,zambia.png
Zambia,ZMB,1982,52.905,6265869,Africa,zambia.png
Zambia,ZMB,1983,52.915,6481907,Africa,zambia.png
Zambia,ZMB,1984,52.87,6701547,Africa,zambia.png
Zambia,ZMB,1985,52.72,6923148,Africa,zambia.png
Zambia,ZMB,1986,52.402,7146965,Africa,zambia.png
Zambia,ZMB,1987,51.888,7372835,Africa,zambia.png
Zambia,ZMB,1988,51.173,7598270,Africa,zambia.png
Zambia,ZMB,1989,50.282,7820199,Africa,zambia.png
Zambia,ZMB,1990,49.249,8036849,Africa,zambia.png
Zambia,ZMB,1991,48.125,8246662,Africa,zambia.png
Zambia,ZMB,1992,46.987,8451346,Africa,zambia.png
Zambia,ZMB,1993,45.919,8656484,Africa,zambia.png
Zambia,ZMB,1994,44.983,8869745,Africa,zambia.png
Zambia,ZMB,1995,44.242,9096608,Africa,zambia.png
Zambia,ZMB,1996,43.735,9339740,Africa,zambia.png
Zambia,ZMB,1997,43.461,9597610,Africa,zambia.png
Zambia,ZMB,1998,43.413,9866474,Africa,zambia.png
Zambia,ZMB,1999,43.594,10140564,Africa,zambia.png
Zambia,ZMB,2000,44,10415942,Africa,zambia.png
Zambia,ZMB,2001,44.615,10692197,Africa,zambia.png
Zambia,ZMB,2002,45.4,10971704,Africa,zambia.png
Zambia,ZMB,2003,46.322,11256740,Africa,zambia.png
Zambia,ZMB,2004,47.354,11550641,Africa,zambia.png
Zambia,ZMB,2005,48.496,11856244,Africa,zambia.png
Zambia,ZMB,2006,49.757,12173518,Africa,zambia.png
Zambia,ZMB,2007,51.134,12502958,Africa,zambia.png
Zambia,ZMB,2008,52.606,12848531,Africa,zambia.png
Zambia,ZMB,2009,54.13,13215142,Africa,zambia.png
Zambia,ZMB,2010,55.655,13605986,Africa,zambia.png
Zambia,ZMB,2011,57.126,14023199,Africa,zambia.png
Zambia,ZMB,2012,58.502,14465148,Africa,zambia.png
Zambia,ZMB,2013,59.746,14926551,Africa,zambia.png
Zambia,ZMB,2014,60.831,15399793,Africa,zambia.png
Zambia,ZMB,2015,61.737,15879370,Africa,zambia.png
Zambia,ZMB,2016,62.464,16363449,Africa,zambia.png
Zambia,ZMB,2017,63.043,16853608,Africa,zambia.png
Zambia,ZMB,2018,63.51,17351714,Africa,zambia.png
Zambia,ZMB,2019,63.886,17861034,Africa,zambia.png
Zambia,ZMB,2020,64.194,18383956,Africa,zambia.png
Zimbabwe,ZWE,1970,56.913,5289312,Africa,zimbabwe.png
Zimbabwe,ZWE,1971,57.135,5476978,Africa,zimbabwe.png
Zimbabwe,ZWE,1972,57.329,5673914,Africa,zimbabwe.png
Zimbabwe,ZWE,1973,57.509,5877725,Africa,zimbabwe.png
Zimbabwe,ZWE,1974,57.688,6085078,Africa,zimbabwe.png
Zimbabwe,ZWE,1975,57.892,6293875,Africa,zimbabwe.png
Zimbabwe,ZWE,1976,58.15,6502566,Africa,zimbabwe.png
Zimbabwe,ZWE,1977,58.47,6712825,Africa,zimbabwe.png
Zimbabwe,ZWE,1978,58.85,6929663,Africa,zimbabwe.png
Zimbabwe,ZWE,1979,59.274,7160021,Africa,zimbabwe.png
Zimbabwe,ZWE,1980,59.731,7408630,Africa,zimbabwe.png
Zimbabwe,ZWE,1981,60.203,7675582,Africa,zimbabwe.png
Zimbabwe,ZWE,1982,60.65,7958239,Africa,zimbabwe.png
Zimbabwe,ZWE,1983,61.025,8254745,Africa,zimbabwe.png
Zimbabwe,ZWE,1984,61.28,8562259,Africa,zimbabwe.png
Zimbabwe,ZWE,1985,61.356,8877489,Africa,zimbabwe.png
Zimbabwe,ZWE,1986,61.199,9200150,Africa,zimbabwe.png
Zimbabwe,ZWE,1987,60.792,9527202,Africa,zimbabwe.png
Zimbabwe,ZWE,1988,60.136,9849129,Africa,zimbabwe.png
Zimbabwe,ZWE,1989,59.235,10153852,Africa,zimbabwe.png
Zimbabwe,ZWE,1990,58.1,10432409,Africa,zimbabwe.png
Zimbabwe,ZWE,1991,56.749,10681008,Africa,zimbabwe.png
Zimbabwe,ZWE,1992,55.243,10900511,Africa,zimbabwe.png
Zimbabwe,ZWE,1993,53.653,11092775,Africa,zimbabwe.png
Zimbabwe,ZWE,1994,52.044,11261752,Africa,zimbabwe.png
Zimbabwe,ZWE,1995,50.48,11410721,Africa,zimbabwe.png
Zimbabwe,ZWE,1996,49.009,11541215,Africa,zimbabwe.png
Zimbabwe,ZWE,1997,47.661,11653254,Africa,zimbabwe.png
Zimbabwe,ZWE,1998,46.466,11747079,Africa,zimbabwe.png
Zimbabwe,ZWE,1999,45.461,11822722,Africa,zimbabwe.png
Zimbabwe,ZWE,2000,44.649,11881482,Africa,zimbabwe.png
Zimbabwe,ZWE,2001,44.01,11923906,Africa,zimbabwe.png
Zimbabwe,ZWE,2002,43.523,11954293,Africa,zimbabwe.png
Zimbabwe,ZWE,2003,43.195,11982219,Africa,zimbabwe.png
Zimbabwe,ZWE,2004,43.065,12019911,Africa,zimbabwe.png
Zimbabwe,ZWE,2005,43.241,12076697,Africa,zimbabwe.png
Zimbabwe,ZWE,2006,43.853,12155496,Africa,zimbabwe.png
Zimbabwe,ZWE,2007,44.947,12255920,Africa,zimbabwe.png
Zimbabwe,ZWE,2008,46.504,12379553,Africa,zimbabwe.png
Zimbabwe,ZWE,2009,48.449,12526964,Africa,zimbabwe.png
Zimbabwe,ZWE,2010,50.64,12697728,Africa,zimbabwe.png
Zimbabwe,ZWE,2011,52.896,12894323,Africa,zimbabwe.png
Zimbabwe,ZWE,2012,55.032,13115149,Africa,zimbabwe.png
Zimbabwe,ZWE,2013,56.897,13350378,Africa,zimbabwe.png
Zimbabwe,ZWE,2014,58.41,13586710,Africa,zimbabwe.png
Zimbabwe,ZWE,2015,59.534,13814642,Africa,zimbabwe.png
Zimbabwe,ZWE,2016,60.294,14030338,Africa,zimbabwe.png
Zimbabwe,ZWE,2017,60.812,14236599,Africa,zimbabwe.png
Zimbabwe,ZWE,2018,61.195,14438812,Africa,zimbabwe.png
Zimbabwe,ZWE,2019,61.49,14645473,Africa,zimbabwe.png
Zimbabwe,ZWE,2020,61.738,14862927,Africa,zimbabwe.png
Austria,AUT,1970,70.41,7516238,Europe,austria.png
Austria,AUT,1971,70.558,7550339,Europe,austria.png
Austria,AUT,1972,70.737,7581120,Europe,austria.png
Austria,AUT,1973,70.945,7607067,Europe,austria.png
Austria,AUT,1974,71.178,7626290,Europe,austria.png
Austria,AUT,1975,71.43,7637686,Europe,austria.png
Austria,AUT,1976,71.69,7640755,Europe,austria.png
Austria,AUT,1977,71.947,7636573,Europe,austria.png
Austria,AUT,1978,72.197,7627762,Europe,austria.png
Austria,AUT,1979,72.439,7617883,Europe,austria.png
Austria,AUT,1980,72.679,7609750,Europe,austria.png
Austria,AUT,1981,72.929,7604512,Europe,austria.png
Austria,AUT,1982,73.198,7602177,Europe,austria.png
Austria,AUT,1983,73.493,7603100,Europe,austria.png
Austria,AUT,1984,73.809,7607296,Europe,austria.png
Austria,AUT,1985,74.139,7614874,Europe,austria.png
Austria,AUT,1986,74.469,7625395,Europe,austria.png
Austria,AUT,1987,74.785,7639351,Europe,austria.png
Austria,AUT,1988,75.078,7658856,Europe,austria.png
Austria,AUT,1989,75.348,7686564,Europe,austria.png
Austria,AUT,1990,75.596,7723954,Europe,austria.png
Austria,AUT,1991,75.83,7772698,Europe,austria.png
Austria,AUT,1992,76.063,7830938,Europe,austria.png
Austria,AUT,1993,76.304,7892089,Europe,austria.png
Austria,AUT,1994,76.557,7947215,Europe,austria.png
Austria,AUT,1995,76.823,7990113,Europe,austria.png
Austria,AUT,1996,77.101,8017852,Europe,austria.png
Austria,AUT,1997,77.386,8032873,Europe,austria.png
Austria,AUT,1998,77.672,8041054,Europe,austria.png
Austria,AUT,1999,77.957,8051116,Europe,austria.png
Austria,AUT,2000,78.239,8069276,Europe,austria.png
Austria,AUT,2001,78.518,8097755,Europe,austria.png
Austria,AUT,2002,78.791,8134403,Europe,austria.png
Austria,AUT,2003,79.059,8175855,Europe,austria.png
Austria,AUT,2004,79.318,8216809,Europe,austria.png
Austria,AUT,2005,79.567,8253656,Europe,austria.png
Austria,AUT,2006,79.806,8285344,Europe,austria.png
Austria,AUT,2007,80.032,8313731,Europe,austria.png
Austria,AUT,2008,80.246,8341525,Europe,austria.png
Austria,AUT,2009,80.444,8372657,Europe,austria.png
Austria,AUT,2010,80.622,8409945,Europe,austria.png
Austria,AUT,2011,80.776,8453501,Europe,austria.png
Austria,AUT,2012,80.906,8502230,Europe,austria.png
Austria,AUT,2013,81.013,8556191,Europe,austria.png
Austria,AUT,2014,81.103,8615205,Europe,austria.png
Austria,AUT,2015,81.182,8678667,Europe,austria.png
Austria,AUT,2016,81.258,8747306,Europe,austria.png
Austria,AUT,2017,81.34,8819902,Europe,austria.png
Austria,AUT,2018,81.434,8891383,Europe,austria.png
Austria,AUT,2019,81.544,8955108,Europe,austria.png
Austria,AUT,2020,81.671,9006400,Europe,austria.png
Belgium,BEL,1970,71.046,9632179,Europe,belgium.png
Belgium,BEL,1971,71.212,9663323,Europe,belgium.png
Belgium,BEL,1972,71.397,9692845,Europe,belgium.png
Belgium,BEL,1973,71.598,9720750,Europe,belgium.png
Belgium,BEL,1974,71.813,9747023,Europe,belgium.png
Belgium,BEL,1975,72.039,9771582,Europe,belgium.png
Belgium,BEL,1976,72.275,9794771,Europe,belgium.png
Belgium,BEL,1977,72.517,9816693,Europe,belgium.png
Belgium,BEL,1978,72.764,9836812,Europe,belgium.png
Belgium,BEL,1979,73.015,9854372,Europe,belgium.png
Belgium,BEL,1980,73.268,9868999,Europe,belgium.png
Belgium,BEL,1981,73.526,9880594,Europe,belgium.png
Belgium,BEL,1982,73.788,9889819,Europe,belgium.png
Belgium,BEL,1983,74.056,9897877,Europe,belgium.png
Belgium,BEL,1984,74.327,9906370,Europe,belgium.png
Belgium,BEL,1985,74.598,9916577,Europe,belgium.png
Belgium,BEL,1986,74.867,9928539,Europe,belgium.png
Belgium,BEL,1987,75.129,9942281,Europe,belgium.png
Belgium,BEL,1988,75.383,9959011,Europe,belgium.png
Belgium,BEL,1989,75.628,9980175,Europe,belgium.png
Belgium,BEL,1990,75.862,10006545,Europe,belgium.png
Belgium,BEL,1991,76.085,10039450,Europe,belgium.png
Belgium,BEL,1992,76.299,10078098,Europe,belgium.png
Belgium,BEL,1993,76.507,10118684,Europe,belgium.png
Belgium,BEL,1994,76.709,10155909,Europe,belgium.png
Belgium,BEL,1995,76.907,10186304,Europe,belgium.png
Belgium,BEL,1996,77.101,10208265,Europe,belgium.png
Belgium,BEL,1997,77.292,10223785,Europe,belgium.png
Belgium,BEL,1998,77.481,10237298,Europe,belgium.png
Belgium,BEL,1999,77.672,10255161,Europe,belgium.png
Belgium,BEL,2000,77.867,10282046,Europe,belgium.png
Belgium,BEL,2001,78.071,10319026,Europe,belgium.png
Belgium,BEL,2002,78.285,10364879,Europe,belgium.png
Belgium,BEL,2003,78.509,10419029,Europe,belgium.png
Belgium,BEL,2004,78.74,10480118,Europe,belgium.png
Belgium,BEL,2005,78.975,10546885,Europe,belgium.png
Belgium,BEL,2006,79.211,10619484,Europe,belgium.png
Belgium,BEL,2007,79.441,10697576,Europe,belgium.png
Belgium,BEL,2008,79.662,10778764,Europe,belgium.png
Belgium,BEL,2009,79.873,10859934,Europe,belgium.png
Belgium,BEL,2010,80.072,10938735,Europe,belgium.png
Belgium,BEL,2011,80.261,11013860,Europe,belgium.png
Belgium,BEL,2012,80.444,11085355,Europe,belgium.png
Belgium,BEL,2013,80.622,11154008,Europe,belgium.png
Belgium,BEL,2014,80.797,11221225,Europe,belgium.png
Belgium,BEL,2015,80.969,11287931,Europe,belgium.png
Belgium,BEL,2016,81.139,11354407,Europe,belgium.png
Belgium,BEL,2017,81.305,11419752,Europe,belgium.png
Belgium,BEL,2018,81.468,11482180,Europe,belgium.png
Belgium,BEL,2019,81.628,11539326,Europe,belgium.png
Belgium,BEL,2020,81.786,11589616,Europe,belgium.png
Denmark,DNK,1970,73.271,4931239,Europe,denmark.png
Denmark,DNK,1971,73.414,4961759,Europe,denmark.png
Denmark,DNK,1972,73.56,4990551,Europe,denmark.png
Denmark,DNK,1973,73.703,5017247,Europe,denmark.png
Denmark,DNK,1974,73.841,5041413,Europe,denmark.png
Denmark,DNK,1975,73.969,5062731,Europe,denmark.png
Denmark,DNK,1976,74.08,5081262,Europe,denmark.png
Denmark,DNK,1977,74.175,5097049,Europe,denmark.png
Denmark,DNK,1978,74.252,5109693,Europe,denmark.png
Denmark,DNK,1979,74.314,5118711,Europe,denmark.png
Denmark,DNK,1980,74.363,5123945,Europe,denmark.png
Denmark,DNK,1981,74.402,5125296,Europe,denmark.png
Denmark,DNK,1982,74.439,5123349,Europe,denmark.png
Denmark,DNK,1983,74.477,5119607,Europe,denmark.png
Denmark,DNK,1984,74.521,5116055,Europe,denmark.png
Denmark,DNK,1985,74.573,5114250,Europe,denmark.png
Denmark,DNK,1986,74.632,5114645,Europe,denmark.png
Denmark,DNK,1987,74.698,5117282,Europe,denmark.png
Denmark,DNK,1988,74.77,5122442,Europe,denmark.png
Denmark,DNK,1989,74.85,5130362,Europe,denmark.png
Denmark,DNK,1990,74.941,5141117,Europe,denmark.png
Denmark,DNK,1991,75.045,5154906,Europe,denmark.png
Denmark,DNK,1992,75.166,5171654,Europe,denmark.png
Denmark,DNK,1993,75.303,5190745,Europe,denmark.png
Denmark,DNK,1994,75.457,5211334,Europe,denmark.png
Denmark,DNK,1995,75.629,5232709,Europe,denmark.png
Denmark,DNK,1996,75.82,5254857,Europe,denmark.png
Denmark,DNK,1997,76.026,5277713,Europe,denmark.png
Denmark,DNK,1998,76.245,5300380,Europe,denmark.png
Denmark,DNK,1999,76.475,5321771,Europe,denmark.png
Denmark,DNK,2000,76.712,5341192,Europe,denmark.png
Denmark,DNK,2001,76.953,5358059,Europe,denmark.png
Denmark,DNK,2002,77.195,5372798,Europe,denmark.png
Denmark,DNK,2003,77.439,5386968,Europe,denmark.png
Denmark,DNK,2004,77.684,5402754,Europe,denmark.png
Denmark,DNK,2005,77.936,5421701,Europe,denmark.png
Denmark,DNK,2006,78.204,5444293,Europe,denmark.png
Denmark,DNK,2007,78.49,5469920,Europe,denmark.png
Denmark,DNK,2008,78.793,5497731,Europe,denmark.png
Denmark,DNK,2009,79.107,5526389,Europe,denmark.png
Denmark,DNK,2010,79.416,5554849,Europe,denmark.png
Denmark,DNK,2011,79.704,5582980,Europe,denmark.png
Denmark,DNK,2012,79.958,5610909,Europe,denmark.png
Denmark,DNK,2013,80.171,5638152,Europe,denmark.png
Denmark,DNK,2014,80.342,5664199,Europe,denmark.png
Denmark,DNK,2015,80.475,5688695,Europe,denmark.png
Denmark,DNK,2016,80.583,5711346,Europe,denmark.png
Denmark,DNK,2017,80.681,5732277,Europe,denmark.png
Denmark,DNK,2018,80.784,5752131,Europe,denmark.png
Denmark,DNK,2019,80.898,5771877,Europe,denmark.png
Denmark,DNK,2020,81.027,5792203,Europe,denmark.png
Finland,FIN,1970,70.241,4612365,Europe,finland.png
Finland,FIN,1971,70.502,4629371,Europe,finland.png
Finland,FIN,1972,70.793,4651174,Europe,finland.png
Finland,FIN,1973,71.11,4675450,Europe,finland.png
Finland,FIN,1974,71.447,4698782,Europe,finland.png
Finland,FIN,1975,71.801,4718744,Europe,finland.png
Finland,FIN,1976,72.171,4734432,Europe,finland.png
Finland,FIN,1977,72.548,4746929,Europe,finland.png
Finland,FIN,1978,72.924,4758256,Europe,finland.png
Finland,FIN,1979,73.287,4771341,Europe,finland.png
Finland,FIN,1980,73.622,4788247,Europe,finland.png
Finland,FIN,1981,73.911,4809807,Europe,finland.png
Finland,FIN,1982,74.151,4835102,Europe,finland.png
Finland,FIN,1983,74.341,4862171,Europe,finland.png
Finland,FIN,1984,74.487,4888197,Europe,finland.png
Finland,FIN,1985,74.6,4911220,Europe,finland.png
Finland,FIN,1986,74.698,4930342,Europe,finland.png
Finland,FIN,1987,74.799,4946368,Europe,finland.png
